DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMA MEDIO,FECHA HECHO,GENERO,AGRUPA EDAD,CANTIDAD
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,URAMITA,05842000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
NARIÑO,CUMBITARA,52233000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
HUILA,SAN AGUSTÍN,41668000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCIÓN,54206000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCIÓN,54206000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/8/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/8/2019,MASCULINO,MENORES,1
VALLE,CALI (CT),76001000,CONTUNDENTES,4/8/2019,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,CONTUNDENTES,4/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,4/9/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,4/9/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA BLANCA / CORTOPUNZANTE,4/9/2019,MASCULINO,ADULTOS,1
GUAJIRA,URUMITA,44855000,ARMA BLANCA / CORTOPUNZANTE,4/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/9/2019,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,PUERTO COLOMBIA,08573000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
MAGDALENA,EL BANCO,47245000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,ARMA DE FUEGO,4/9/2019,FEMENINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,05031000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
ARAUCA,ARAUQUITA,81065000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,4/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,CONTUNDENTES,4/9/2019,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/10/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/10/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
GUAJIRA,URIBIA,44847000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,4/10/2019,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADOLESCENTES,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,4/10/2019,FEMENINO,ADOLESCENTES,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,05266000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
NARIÑO,LOS ANDES,52418000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
META,LA MACARENA,50350000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4/10/2019,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,4/10/2019,MASCULINO,ADULTOS,1
BOLÍVAR,TURBACO,13836000,CONTUNDENTES,4/10/2019,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,CONTUNDENTES,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,CONTUNDENTES,4/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,05266000,ARMA BLANCA / CORTOPUNZANTE,4/11/2019,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,4/11/2019,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SOPETRÁN,05761000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,4/11/2019,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SOPETRÁN,05761000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,PUERTO COLOMBIA,08573000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,2
CAUCA,CORINTO,19212000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,05250000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,SAN JERÓNIMO,05656000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
NARIÑO,ROBERTO PAYÁN,52621000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
MAGDALENA,ARACATACA,47053000,ARMA DE FUEGO,4/11/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/11/2019,MASCULINO,MENORES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,ALBÁN,25019000,ARMA BLANCA / CORTOPUNZANTE,4/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CHOCÓ,RIOSUCIO,27615000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
VALLE,ALCALÁ,76020000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,05376000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,05376000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CALDAS,MANZANARES,17433000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
VALLE,CALIMA,76126000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CÓRDOBA,SAN PELAYO,23686000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
META,LA MACARENA,50350000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA DE FUEGO,4/12/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCIÓN,54206000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4/12/2019,MASCULINO,ADULTOS,1
SANTANDER,EL PLAYÓN,68255000,CONTUNDENTES,4/12/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CAUCASIA,05154000,CONTUNDENTES,4/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,4/12/2019,MASCULINO,ADULTOS,1
SANTANDER,SUAITA,68770000,CONTUNDENTES,4/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,MASCULINO,ADULTOS,1
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,4/13/2019,FEMENINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA CATALINA,13673000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA CATALINA,13673000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,4/13/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,4/13/2019,FEMENINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SABANALARGA,08638000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,4/13/2019,FEMENINO,ADULTOS,1
GUAJIRA,BARRANCAS,44078000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADOLESCENTES,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,73168000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,GUAPI,19318000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,GUAPI,19318000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ARAUCA,FORTUL,81300000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CAUCA,PIAMONTE,19533000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/13/2019,FEMENINO,ADULTOS,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,05854000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,4/13/2019,MASCULINO,ADULTOS,1
ARAUCA,TAME,81794000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,73449000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
CALDAS,NEIRA,17486000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,MASCULINO,ADULTOS,1
RISARALDA,APÍA,66045000,ARMA BLANCA / CORTOPUNZANTE,4/14/2019,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,4/14/2019,MASCULINO,MENORES,1
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADOLESCENTES,1
CALDAS,RISARALDA,17616000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
HUILA,RIVERA,41615000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,HELICONIA,05347000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
CASANARE,AGUAZUL,85010000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
CAQUETÁ,SOLITA,18785000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SABANALARGA,05628000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,LIBORINA,05411000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADOLESCENTES,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,4/14/2019,MASCULINO,ADULTOS,1
